temperature,humidity,wind_speed,cloud_cover,pressure,visibility,irradiance,solar_output
42.18,40.81,2.22,16.22,975.88,23.81,82.27,19.883
-0.79,62.31,13.87,30.99,976.53,14.17,276.93,20.892
33.77,12.57,33.73,90.0,951.06,17.53,195.82,0.0
4.93,69.9,18.86,68.82,1013.68,20.08,851.73,15.849
40.48,93.59,10.08,98.6,1001.78,18.08,353.85,1.299
38.41,59.69,4.21,76.7,979.94,17.56,885.17,32.976
23.66,16.98,24.62,94.2,1015.52,23.97,191.23,2.298
32.64,60.26,22.57,21.62,998.74,14.99,542.17,15.346
11.66,77.8,13.09,77.15,991.92,15.98,756.84,17.256
19.97,43.61,33.28,2.02,996.13,21.26,717.19,12.617
38.55,88.58,0.78,67.08,1008.63,16.81,661.24,40.668
19.34,66.62,10.63,46.93,1011.0,18.38,1017.3,92.863
13.96,90.43,32.24,34.68,973.9,6.01,251.38,1.08
21.19,64.23,11.23,86.24,959.07,9.41,543.09,4.794
38.9,17.47,8.83,85.43,960.66,3.85,972.39,8.982
12.77,34.42,18.7,2.23,1008.94,12.74,85.68,5.818
4.21,24.17,28.83,60.95,1032.29,11.5,61.48,0.0
32.74,91.34,3.61,36.78,985.95,24.93,256.63,40.784
38.78,77.24,33.01,41.57,961.95,15.36,696.32,0.693
0.33,69.26,27.83,83.2,1020.66,19.7,285.87,0.0
7.71,33.59,6.34,30.98,1028.25,8.48,209.26,34.733
2.52,22.48,24.92,94.3,1033.06,20.82,504.68,0.0
13.44,76.86,13.47,17.96,1005.68,15.45,674.96,87.974
18.87,50.05,14.08,66.27,1031.07,17.49,273.41,8.172
34.69,26.45,27.42,67.21,946.54,7.5,330.76,0.0
29.51,63.58,33.7,25.22,955.72,13.81,674.92,0.882
27.91,8.83,4.43,32.48,954.26,15.92,1040.31,170.72
13.68,35.99,14.72,83.48,1016.26,14.81,742.22,6.825
39.6,49.51,16.83,76.18,951.96,22.9,861.19,14.6
19.98,19.06,13.17,32.91,994.64,22.48,403.49,40.731
46.89,98.54,12.71,53.4,992.27,24.28,299.48,19.6
28.61,24.86,1.83,6.17,976.07,16.75,499.69,147.748
1.69,17.38,23.99,20.87,1032.04,24.3,887.85,17.221
30.84,24.34,15.27,48.58,962.04,20.85,501.93,22.26
12.23,78.06,6.82,8.6,980.25,6.92,931.4,164.855
31.38,45.42,28.56,84.33,1022.42,10.8,1087.65,2.802
-1.31,58.71,28.09,71.8,948.04,6.11,79.23,2.462
4.27,7.0,17.02,94.36,1012.3,0.3,49.95,0.0
40.35,8.27,10.45,69.35,1026.64,4.86,164.55,10.235
7.04,47.35,22.33,94.04,1038.23,0.3,422.81,0.595
39.36,82.58,10.09,55.45,1032.63,18.05,144.15,6.036
9.8,89.1,8.26,60.02,976.94,10.75,957.73,49.9
29.07,13.24,25.57,97.7,1003.64,7.95,25.46,0.0
31.79,56.14,1.41,64.21,952.73,19.09,347.37,27.333
22.17,91.76,3.32,3.08,970.79,20.85,203.16,56.496
11.18,41.86,0.24,72.38,954.42,24.39,1024.69,54.728
6.27,83.81,5.35,90.55,976.52,16.12,736.43,9.874
-3.24,17.7,2.41,79.56,1032.52,11.65,1003.23,32.904
11.11,93.86,34.85,58.38,979.72,7.77,1069.56,0.0
29.62,76.39,10.11,67.13,1001.19,5.71,546.81,17.483
44.73,94.43,5.22,99.02,988.34,5.48,257.75,5.276
41.17,69.28,8.43,9.07,990.89,10.35,213.1,33.351
35.6,39.52,32.76,66.72,1041.96,24.8,245.21,0.0
36.79,94.13,18.21,28.34,974.62,0.22,779.45,11.303
30.24,31.18,12.77,64.01,1007.73,5.09,44.49,0.0
8.8,36.56,30.57,60.76,987.01,4.87,56.5,3.809
43.08,71.58,13.82,15.35,951.11,17.98,668.96,69.043
30.55,77.71,11.73,20.67,993.93,8.94,706.26,70.53
24.7,93.29,7.25,62.16,1026.33,11.54,731.79,42.318
0.88,24.46,13.22,12.82,954.88,3.89,409.07,30.277
18.69,80.81,11.08,26.52,951.96,10.24,886.54,84.637
19.4,75.16,23.71,83.52,960.36,2.76,586.99,1.804
40.82,11.06,10.14,32.71,1021.44,13.42,116.01,6.589
23.97,41.79,20.2,48.81,1017.4,2.63,876.81,18.626
15.16,31.86,2.31,94.11,1001.5,19.8,1048.37,16.04
46.77,33.93,6.7,22.71,991.82,14.25,66.04,7.54
0.87,98.38,14.26,38.96,1033.83,18.15,430.49,30.955
17.4,66.06,32.79,60.65,1021.67,10.58,536.27,4.917
-2.77,73.18,13.2,75.53,1026.19,9.66,161.12,5.107
34.21,97.78,23.24,90.17,1026.33,2.64,954.48,5.109
43.66,40.83,8.93,91.55,1009.27,13.19,312.56,1.429
9.84,81.17,4.45,77.66,990.8,12.96,861.31,30.2
40.49,46.28,2.05,22.83,1031.47,11.81,738.09,144.069
10.49,87.61,10.69,2.48,1037.6,18.56,657.85,154.65
43.27,22.16,5.52,38.38,947.38,20.85,211.36,32.709
34.96,95.03,6.09,14.15,950.16,18.82,242.77,46.464
37.66,25.78,26.63,71.04,1040.87,3.77,52.08,0.0
-4.05,35.99,0.55,66.11,972.72,15.63,264.78,15.284
46.03,76.84,19.52,4.4,1032.34,2.19,379.99,13.44
33.51,42.41,13.28,83.66,983.88,17.43,916.46,15.231
11.15,62.78,17.73,24.87,956.91,9.67,403.03,16.805
38.96,47.23,19.7,43.22,953.04,3.49,830.08,17.743
9.92,75.53,10.97,66.79,960.65,21.58,483.39,16.697
41.26,26.69,10.33,42.94,969.99,15.43,863.36,72.202
0.97,10.55,25.67,44.13,993.85,9.0,1073.9,9.841
32.3,33.49,30.49,6.56,1015.15,0.96,263.83,2.422
23.66,50.06,6.74,40.14,1043.64,13.53,948.58,127.497
0.12,20.96,3.42,76.48,989.15,23.1,684.01,28.119
7.82,38.71,31.42,91.52,996.82,14.99,899.02,0.0
-4.34,43.0,12.25,41.35,997.18,24.3,716.74,74.252
19.84,10.45,19.3,42.36,998.94,3.58,466.34,9.089
10.97,60.41,12.58,70.26,996.77,14.29,250.88,6.376
26.71,89.01,4.4,94.28,945.88,19.99,77.04,3.783
10.75,19.42,20.63,26.71,945.17,13.23,589.07,20.683
10.9,61.79,18.38,44.01,954.77,2.46,1089.36,21.997
34.39,68.15,7.1,79.6,955.16,14.66,811.85,20.02
-2.45,44.84,15.82,60.97,1015.49,15.37,360.08,13.027
42.85,71.6,27.89,11.06,965.49,18.27,909.93,8.915
40.17,44.02,20.66,62.77,1034.47,19.08,845.88,13.349
30.39,52.94,3.39,18.67,1037.86,19.32,309.8,77.246
26.44,5.7,19.18,51.02,1042.59,16.65,15.74,1.981
42.29,70.71,24.6,52.91,1038.91,5.55,129.98,0.0
4.82,67.83,27.74,87.62,972.19,10.23,965.04,3.705
-0.81,8.65,22.02,46.25,995.98,19.45,920.22,21.82
7.69,39.98,5.34,27.94,962.55,23.84,324.73,62.597
37.11,98.01,24.86,23.1,1025.62,2.16,313.71,0.939
-3.16,44.97,23.71,87.43,1033.84,13.48,872.15,0.734
25.89,52.68,0.85,17.1,1030.13,7.95,1031.51,204.444
47.76,91.44,14.41,42.59,988.34,5.79,857.05,30.72
40.35,73.14,11.65,18.72,1020.87,12.74,666.14,85.32
22.64,60.3,23.43,77.33,954.76,15.23,266.94,5.256
-1.63,80.79,7.56,47.44,949.02,0.44,578.32,16.491
39.06,87.11,20.68,35.11,1020.32,19.55,256.86,14.488
26.75,48.4,31.96,36.11,987.54,20.53,888.81,11.407
1.09,50.14,27.92,85.22,1044.55,24.14,425.66,0.0
-0.03,41.67,32.25,55.38,954.73,4.68,917.07,5.644
43.21,96.84,34.25,71.79,1030.56,14.94,419.77,5.508
30.47,71.23,0.37,89.7,993.0,10.78,906.56,17.553
38.95,12.91,21.8,90.17,1027.72,8.5,366.65,3.876
41.59,86.98,14.45,32.85,1026.71,14.23,484.15,38.573
25.3,50.65,30.09,95.25,1036.6,19.6,677.04,0.0
22.42,11.53,8.81,2.49,974.79,0.77,77.32,3.658
17.81,57.22,34.34,37.68,1039.98,24.24,1043.03,8.493
11.8,44.63,21.48,89.58,960.17,20.29,630.97,0.0
18.03,88.39,27.77,27.46,953.2,18.83,558.6,9.024
36.02,24.38,3.0,27.31,988.16,19.06,923.33,184.74
26.9,83.51,6.42,30.26,1027.83,9.85,952.34,136.909
42.3,57.98,26.54,61.23,992.34,18.84,574.49,0.0
18.5,10.19,0.77,43.83,1027.93,9.79,1019.99,129.452
27.18,97.33,28.59,72.67,1017.97,22.49,71.21,0.0
28.46,53.7,0.49,89.49,965.94,4.6,124.55,0.0
26.36,32.63,23.0,67.42,1039.89,7.45,656.47,9.139
32.24,49.59,12.78,20.45,951.08,13.87,389.47,45.268
7.58,86.5,21.4,93.27,1034.83,8.12,510.65,1.731
22.16,33.97,24.36,26.45,975.44,10.72,360.89,4.689
0.52,23.3,11.99,14.99,995.01,12.41,445.2,67.935
15.38,17.26,3.78,9.0,987.24,21.44,904.91,283.906
20.85,33.3,2.44,56.34,962.18,13.18,652.82,50.605
29.57,79.1,20.61,11.38,980.81,9.19,1097.08,46.253
45.38,49.8,18.22,13.88,964.29,6.34,865.57,48.124
26.83,26.61,25.98,30.0,965.39,10.34,301.03,10.226
34.41,20.79,17.84,28.17,963.71,12.99,290.78,20.387
21.83,36.61,14.79,60.42,993.9,18.7,369.49,16.4
28.61,94.29,13.93,81.67,1024.79,3.2,927.59,6.505
-1.24,37.59,0.93,76.13,1001.9,5.7,30.02,0.0
8.48,98.87,11.74,26.25,1034.32,9.62,253.2,24.666
14.18,51.1,34.16,24.53,1008.65,9.14,995.41,7.388
20.04,22.02,30.57,96.58,1013.93,9.92,703.89,6.808
-2.58,89.66,11.53,0.82,1011.76,19.88,249.53,60.866
2.42,48.73,20.57,87.97,989.95,8.24,241.06,3.131
9.67,72.42,29.66,19.97,1013.93,12.65,948.88,7.514
46.49,98.45,15.44,94.73,951.97,15.67,983.13,6.624
12.56,9.77,0.63,34.23,1030.99,5.96,281.74,36.849
20.55,14.19,2.61,44.04,1022.78,18.02,462.56,64.603
5.39,73.44,17.86,70.71,969.52,13.77,918.06,15.299
27.37,31.77,33.93,58.77,1021.8,11.28,848.11,0.882
9.88,22.51,24.26,31.79,946.26,20.28,895.31,10.996
5.97,8.74,2.48,55.38,966.72,6.24,570.24,37.054
22.38,7.08,6.63,73.07,951.51,22.1,1002.7,42.869
-4.71,78.58,27.0,4.23,1023.02,14.11,358.55,5.307
-4.59,17.77,29.45,1.12,1020.59,15.31,172.34,2.806
6.61,49.43,21.62,45.81,1026.36,21.9,779.61,16.645
-3.05,62.56,22.55,13.18,945.45,20.48,593.29,27.383
0.73,45.69,0.99,66.43,995.12,15.12,940.04,59.329
12.96,7.58,29.0,21.41,1015.48,18.88,89.28,0.0
37.54,79.43,27.59,43.29,960.54,10.95,928.06,3.423
25.32,6.0,9.07,19.77,1009.98,13.77,322.62,56.969
22.17,77.38,24.8,54.85,953.41,1.74,720.34,5.927
10.55,89.86,7.52,11.61,963.13,2.43,44.14,5.249
44.38,46.12,1.41,2.31,992.58,20.77,670.54,210.255
16.04,55.88,7.04,5.11,1010.36,1.68,789.0,97.545
-0.38,50.31,6.25,95.43,959.59,4.4,405.63,3.331
27.7,41.97,11.82,14.23,963.52,19.94,236.95,38.435
1.03,89.31,14.65,70.85,965.44,0.23,591.39,0.0
13.3,89.92,17.8,6.79,968.87,7.2,916.51,58.377
21.89,36.9,16.69,10.82,967.66,14.68,355.9,37.41
41.33,63.43,9.47,50.89,984.51,14.97,277.72,31.559
21.16,93.06,1.02,46.49,1010.38,19.47,306.83,35.923
32.22,96.4,21.18,95.16,988.8,12.75,1044.05,3.305
47.62,53.35,13.85,94.48,1022.6,12.83,395.2,0.56
1.97,48.02,10.45,77.96,1016.93,18.19,3.96,6.264
9.56,31.48,30.34,60.21,957.65,12.57,859.85,0.0
15.91,96.09,26.14,45.5,949.88,15.29,769.2,5.987
17.36,18.57,30.02,35.62,1032.79,22.46,141.43,0.0
16.78,60.08,17.32,94.71,952.98,10.16,1083.39,2.766
43.1,31.84,4.58,60.29,959.83,9.75,668.87,38.31
32.84,31.51,24.37,57.91,947.21,0.29,550.86,4.003
27.22,43.47,7.21,23.19,1007.83,15.41,420.44,77.567
11.4,99.89,15.44,4.67,1003.24,0.94,988.54,46.462
38.66,10.22,2.28,94.52,1043.69,12.7,268.36,3.248
45.62,59.96,28.89,31.37,1033.69,20.14,314.35,3.77
38.52,12.84,4.41,44.26,986.08,13.84,134.65,18.702
-4.92,19.68,31.61,11.46,982.16,6.89,835.03,4.525
28.73,46.76,30.25,83.69,974.69,19.7,655.1,3.32
-2.29,53.49,16.26,2.76,960.24,6.89,669.97,55.028
8.65,29.59,26.05,83.4,958.81,18.38,240.32,3.622
-1.85,35.06,21.68,14.03,958.23,15.33,716.29,32.787
27.0,13.26,28.11,88.66,956.41,4.42,842.0,0.0
31.39,33.81,15.11,72.98,969.05,22.65,393.68,6.704
1.07,96.82,27.5,16.47,975.67,5.18,881.48,8.828
15.34,94.75,16.19,56.58,1041.16,24.74,383.67,19.27
19.18,36.81,32.93,31.27,1002.85,0.38,833.95,0.539
14.56,59.23,17.02,17.82,1043.76,6.73,37.1,0.0
1.41,91.41,16.19,85.92,982.25,5.16,606.28,5.519
17.2,5.59,27.48,40.35,990.76,0.55,1066.48,0.0
34.81,82.01,28.76,39.85,977.46,18.36,1079.37,3.266
-1.24,95.1,19.41,16.99,963.29,17.4,309.93,15.205
-0.75,13.68,6.29,38.31,959.32,19.85,485.54,71.641
13.8,20.34,16.37,87.16,1039.51,6.57,69.28,0.0
44.91,96.27,33.88,36.31,1043.68,11.22,960.68,0.208
30.43,56.07,26.35,95.16,949.49,16.55,625.43,0.0
30.97,6.35,28.39,94.63,960.03,11.11,423.61,2.136
14.18,29.48,1.15,14.49,987.35,17.49,124.05,29.887
26.46,47.74,16.38,17.73,963.63,15.92,1041.44,88.167
-4.46,70.83,22.63,86.27,981.39,3.04,583.24,6.841
28.71,74.65,29.05,39.28,957.91,19.57,311.22,1.985
43.4,99.57,1.72,0.44,990.65,18.07,385.24,107.918
27.47,32.31,29.84,27.39,972.17,16.46,297.77,0.0
41.31,56.13,19.19,59.76,980.19,4.05,661.99,14.655
33.37,55.67,6.91,79.93,954.43,6.85,1022.96,17.69
1.39,43.54,11.1,13.34,987.81,9.95,942.36,139.778
42.83,21.07,9.87,11.05,1043.33,7.14,506.42,78.111
-1.48,97.86,18.58,92.21,977.88,5.85,909.15,2.046
23.3,86.07,1.81,75.11,1032.64,20.17,465.42,21.932
2.53,52.34,5.55,58.98,1029.32,16.03,277.54,24.497
-4.38,62.31,28.44,76.92,1040.21,14.22,1081.76,1.403
17.37,26.59,4.64,42.89,1024.01,5.8,334.28,36.186
10.64,56.66,8.17,75.85,1010.96,22.97,356.1,16.058
20.76,71.02,15.87,37.18,1030.66,4.94,1088.66,45.792
25.59,53.94,18.1,24.41,952.56,19.91,147.32,7.464
-2.68,99.08,26.73,72.9,991.28,24.17,836.59,0.242
1.52,63.08,15.66,41.97,1043.93,18.23,1029.39,65.694
24.61,40.24,27.65,98.14,1021.96,24.82,562.97,0.0
13.19,78.35,21.64,34.95,1041.21,16.35,2.77,0.982
33.65,21.19,3.96,92.17,1022.96,5.59,412.56,7.181
29.57,41.53,5.47,93.3,1032.49,5.25,122.73,3.769
39.82,37.96,15.3,24.19,1015.65,8.25,457.81,26.036
31.7,46.02,13.89,79.82,1021.05,0.38,869.03,3.418
17.79,79.27,26.02,43.31,997.32,17.11,482.58,0.0
30.67,51.0,20.33,91.75,1037.42,6.86,475.12,1.742
9.6,80.43,13.58,45.01,1027.5,20.42,612.47,46.474
11.23,59.77,5.98,74.43,1029.39,9.11,639.86,25.831
36.82,37.5,7.94,46.7,1012.3,12.1,941.93,89.101
18.66,81.95,20.14,22.78,975.46,24.15,339.19,11.96
37.31,27.64,14.82,19.94,948.56,6.21,903.84,55.513
38.59,26.32,18.02,42.54,1038.57,18.09,622.53,30.467
40.45,52.93,5.97,75.55,1003.61,18.93,330.58,13.727
43.58,29.78,23.2,60.51,974.81,5.68,324.64,0.0
17.84,5.86,29.84,68.86,959.91,12.62,397.25,0.0
11.9,66.59,9.03,28.23,1027.95,8.89,684.96,89.285
25.86,53.55,17.2,48.14,1028.65,19.34,253.89,8.129
14.67,47.32,34.14,4.44,1026.45,15.64,1012.37,11.751
26.86,96.86,11.66,81.75,1009.51,12.0,632.4,8.791
32.4,59.26,20.83,98.99,981.6,19.53,1012.02,0.67
31.49,87.03,3.16,40.69,975.41,6.03,51.04,1.737
14.85,18.25,21.21,1.1,945.86,18.89,376.87,22.451
3.84,59.07,3.14,16.98,1028.36,21.66,25.09,7.265
17.82,87.46,33.57,65.25,953.74,21.99,299.48,0.0
2.56,60.4,25.05,61.21,1008.08,19.64,948.21,4.463
42.18,73.21,27.59,78.79,995.41,10.32,40.27,0.0
13.33,40.34,24.64,25.39,997.67,24.55,479.76,7.873
3.19,13.78,20.64,76.36,1037.67,9.61,129.32,3.746
-3.65,48.5,15.75,68.8,948.16,16.04,458.52,13.177
29.23,42.48,30.04,32.28,1022.34,4.19,922.74,9.133
28.76,87.37,33.49,54.55,950.21,24.52,685.38,5.522
13.05,28.18,17.47,14.73,948.82,17.66,810.43,72.574
-1.2,96.84,32.6,45.26,987.98,18.88,384.01,1.154
16.71,96.02,20.42,88.12,951.31,1.83,1038.84,0.692
11.49,28.53,18.84,42.12,1023.91,19.13,780.19,36.762
30.89,38.06,15.91,83.96,997.96,19.41,463.98,5.464
27.11,90.08,7.33,59.03,947.9,16.86,469.11,31.124
14.32,96.83,0.13,19.19,949.05,7.44,1010.55,148.189
6.55,47.13,8.45,58.11,1006.27,12.34,634.05,43.951
47.37,35.49,17.84,50.6,1025.61,2.94,777.02,13.242
19.06,54.98,13.3,39.86,988.78,11.9,458.74,33.416
31.48,70.34,15.7,11.96,1000.46,6.25,246.06,16.585
2.45,30.98,34.32,41.67,1024.98,8.86,795.92,2.916
20.74,74.96,12.26,7.28,1006.05,4.23,668.61,67.428
-3.54,9.91,15.83,9.88,967.48,5.91,551.48,44.47
21.79,9.68,4.67,41.59,1006.31,2.1,686.42,48.646
46.09,41.7,1.68,30.54,1007.83,23.01,229.11,42.734
15.36,38.58,27.14,92.55,1018.41,13.35,873.33,1.45
-2.93,34.99,19.97,37.57,1007.09,10.04,1042.98,36.679
-3.36,51.65,26.62,75.79,1041.92,13.47,980.21,5.522
15.56,35.47,5.25,53.02,964.73,15.78,353.58,31.709
3.48,23.26,20.01,70.41,1040.11,23.06,446.61,6.917
-3.76,34.4,8.88,26.01,998.83,4.63,889.24,92.098
35.08,97.62,7.98,94.19,1012.2,7.53,654.63,3.811
19.3,44.06,0.4,53.01,954.95,24.4,602.71,58.107
10.33,47.25,4.56,83.13,983.06,9.41,1019.31,25.849
42.7,59.77,10.82,36.5,1021.94,0.76,589.63,23.102
1.16,98.42,4.09,10.02,1015.69,3.86,566.43,93.947
45.66,27.95,34.51,67.37,949.01,0.85,46.22,0.128
11.64,69.72,10.8,0.78,999.66,24.75,76.36,15.657
42.09,73.02,4.56,47.53,953.83,7.12,8.16,0.0
26.96,62.7,6.97,19.28,1044.59,23.1,1004.57,236.271
38.82,13.41,20.57,62.74,1034.73,24.9,449.23,12.731
47.15,69.3,2.24,97.94,947.11,15.08,515.42,4.467
10.29,11.09,30.19,46.44,1030.86,1.02,929.93,0.89
45.94,61.63,33.65,81.75,1036.94,2.22,670.17,4.571
15.64,75.26,8.64,50.78,980.35,12.14,670.45,48.069
15.43,25.04,15.75,49.58,1016.95,10.27,326.19,15.461
13.04,84.95,0.77,93.04,989.21,15.23,917.3,16.132
23.69,7.88,22.42,89.0,1010.52,11.08,182.41,0.0
3.17,85.16,14.49,78.58,979.03,23.37,58.46,3.512
24.35,48.73,9.45,29.63,977.26,13.46,210.76,28.263
23.71,25.67,7.24,54.5,987.44,17.4,294.51,26.11
35.38,17.71,22.89,22.39,959.56,22.43,310.54,5.76
39.18,95.56,14.57,44.39,1028.11,3.84,737.56,22.516
18.34,11.9,6.29,48.42,979.87,5.9,239.61,18.983
11.02,23.91,24.12,83.16,985.01,2.86,744.32,0.0
8.74,38.04,19.78,89.6,1034.41,3.66,100.25,0.7
5.32,63.92,30.05,41.46,994.66,12.91,161.92,2.702
-1.94,56.76,4.11,1.77,999.43,8.17,559.7,145.121
13.15,16.94,27.5,86.18,1040.65,10.69,1014.09,0.0
9.32,32.52,23.57,17.43,1033.67,24.57,945.52,34.004
46.22,27.68,4.03,62.19,961.95,4.09,1065.63,46.213
24.56,25.29,24.32,2.5,992.32,13.61,715.53,17.511
13.41,44.06,15.45,39.95,1042.13,2.65,743.4,24.392
25.76,71.88,33.07,98.6,982.24,8.1,687.53,0.0
2.38,25.66,4.96,10.07,982.16,13.28,685.1,179.731
18.53,39.83,22.5,42.37,964.5,23.68,161.83,4.33
28.19,42.14,13.37,30.71,956.43,9.9,598.11,44.825
20.91,97.76,33.49,90.51,1019.03,1.81,424.67,1.001
16.29,95.69,11.55,86.93,1022.0,9.83,486.79,5.345
47.67,81.01,33.68,23.77,1041.9,3.81,575.96,4.04
41.66,27.96,31.55,8.12,1022.34,5.9,141.24,0.009
28.04,11.46,9.46,62.71,969.34,15.53,395.44,19.434
25.18,35.11,28.12,33.64,949.01,1.87,69.79,0.0
27.9,30.35,34.85,67.21,1043.54,11.73,1077.63,8.943
5.67,53.06,8.84,3.21,979.05,15.31,130.38,35.205
15.94,78.88,15.29,13.34,976.2,10.66,284.38,27.154
-2.91,86.54,18.21,68.64,1035.6,0.67,980.42,10.091
20.2,85.26,10.32,21.24,1003.51,24.64,530.98,90.163
23.78,39.17,0.53,85.76,966.49,9.3,149.2,3.24
7.07,70.29,7.7,5.86,1033.91,19.51,422.65,117.141
46.09,34.72,9.87,21.55,1044.34,8.28,127.45,15.24
43.2,10.79,15.53,99.86,953.67,11.98,220.24,0.0
33.27,71.65,5.99,43.31,1031.23,9.83,57.23,2.604
23.27,5.93,30.56,70.3,984.05,8.69,482.05,0.0
41.11,43.87,24.67,18.27,997.41,0.74,887.3,5.634
1.92,36.29,2.98,60.99,1036.48,9.13,644.57,47.89
36.9,70.87,22.75,72.61,1042.34,22.26,666.98,1.318
1.62,77.79,22.88,31.45,971.22,17.32,220.64,2.875
37.09,33.89,33.47,82.89,966.29,3.81,378.28,3.763
9.62,82.1,0.11,60.34,953.05,14.86,929.77,62.099
41.49,32.92,8.68,38.91,1001.18,22.33,96.64,12.791
45.03,47.4,32.47,55.76,946.36,17.56,943.72,3.283
2.89,74.07,32.62,57.68,986.19,3.89,532.06,2.873
19.52,70.83,25.22,16.55,952.34,21.72,920.86,8.215
46.99,98.8,26.8,40.27,985.52,7.68,349.81,1.836
20.62,26.39,3.2,34.34,948.99,11.46,372.73,52.6
40.77,67.92,17.99,40.09,1028.52,13.25,826.77,36.644
26.2,62.92,8.11,76.11,965.97,21.29,863.5,28.874
14.89,91.93,6.34,48.25,977.83,23.3,252.61,28.325
10.15,19.85,28.36,94.03,1032.0,23.26,1070.16,7.444
5.77,76.42,4.73,29.37,1019.63,0.4,92.94,12.68
35.38,58.99,16.4,41.57,966.9,23.06,75.35,2.056
15.49,31.09,32.85,78.7,952.19,1.55,655.05,0.0
22.1,50.07,6.5,54.6,1016.57,6.79,795.01,57.014
21.09,36.71,34.23,54.7,984.07,12.97,1056.97,5.337
25.6,60.03,34.8,5.33,1021.61,12.1,445.44,9.34
40.88,89.46,19.45,39.86,989.53,15.2,27.82,1.784
46.98,59.08,5.95,27.07,979.6,12.09,663.19,95.974
16.6,65.01,11.06,99.93,990.12,23.37,318.67,5.587
38.86,54.28,14.86,30.84,1019.86,6.17,476.24,31.567
35.52,9.86,10.83,88.45,1035.22,7.0,537.32,1.277
25.4,27.12,9.82,67.62,949.98,23.03,70.96,0.739
45.67,51.74,34.03,34.09,997.41,2.1,534.58,1.658
5.63,34.47,5.37,54.35,948.28,15.32,468.95,43.476
0.79,22.27,25.67,84.05,991.84,17.11,783.8,0.437
40.26,52.89,0.01,88.34,1033.53,12.74,710.23,14.034
18.27,35.67,20.87,16.04,981.16,17.42,203.74,14.185
39.89,29.52,32.06,33.96,1038.25,4.48,226.75,6.396
42.33,49.08,10.08,33.52,1008.06,21.35,276.11,37.582
-1.69,17.66,6.49,4.2,1038.42,3.67,196.85,33.343
41.82,93.14,22.81,59.82,1020.72,10.14,722.93,5.791
18.76,87.43,24.94,85.48,955.34,2.07,1093.87,0.326
22.05,72.22,24.08,38.16,968.12,13.72,717.32,9.646
28.21,15.09,11.18,74.0,984.42,16.81,667.35,21.237
44.1,78.71,8.83,62.77,962.01,23.54,450.92,28.783
-3.99,81.76,33.46,37.56,994.49,18.54,343.84,1.398
20.27,77.94,32.32,14.11,992.14,13.62,1002.18,12.556
31.45,15.83,16.01,70.93,1040.63,23.33,1065.9,33.637
33.3,66.17,29.62,85.46,988.37,12.07,546.45,0.0
31.7,84.26,15.83,68.59,1023.56,14.12,319.22,7.593
2.13,59.85,14.85,1.79,1039.19,14.98,847.13,126.756
10.87,66.41,5.49,21.62,1032.7,10.37,145.7,28.973
14.01,48.54,14.92,6.95,965.87,20.99,842.15,113.0
37.64,55.23,18.81,57.04,994.6,4.79,900.84,17.615
9.77,8.27,0.79,75.65,979.77,13.96,137.39,6.088
6.17,65.7,15.54,11.06,984.99,18.11,1074.55,124.862
45.74,12.74,27.35,83.83,981.08,22.62,1084.06,3.929
-4.53,46.33,23.8,55.55,1027.64,22.12,1030.39,12.269
47.88,32.8,22.23,69.0,990.21,12.82,545.64,7.097
30.87,56.82,31.83,97.14,997.37,16.15,270.68,0.0
38.91,17.67,0.63,8.37,1043.24,9.98,640.21,155.479
10.61,70.71,19.5,90.12,951.0,11.81,461.93,4.074
-4.24,80.53,27.56,12.61,993.8,22.68,226.54,1.881
34.11,20.52,18.95,39.3,1022.41,23.28,466.04,19.475
39.21,14.91,11.34,85.14,960.12,22.41,730.28,10.88
34.25,18.82,4.77,90.63,1006.15,3.63,78.0,4.444
2.57,88.33,31.06,50.64,968.95,21.28,366.76,5.358
34.93,55.18,16.48,59.41,1031.74,23.72,19.57,0.0
35.75,49.39,30.73,70.81,977.71,9.16,824.45,0.0
29.9,15.14,20.5,83.28,977.91,13.06,704.76,2.634
35.6,66.71,23.6,12.15,1004.82,19.52,68.94,0.561
39.83,87.46,28.15,81.01,963.36,14.14,1061.21,2.606
27.52,83.68,23.07,48.13,973.49,24.84,24.88,0.04
-0.3,64.48,13.93,45.06,986.66,11.5,648.96,35.201
20.84,12.15,17.98,42.39,980.36,17.91,854.0,43.998
-0.88,15.68,28.11,50.92,997.49,19.86,866.69,5.964
16.6,9.68,13.08,94.51,1004.96,12.45,37.71,1.567
16.58,29.46,13.58,54.82,1001.67,21.45,997.06,54.412
-1.5,17.89,3.35,95.32,1010.42,13.74,1010.3,5.439
13.49,29.7,32.01,18.03,975.77,10.41,617.53,1.965
0.88,41.58,3.19,72.41,957.64,2.87,530.29,11.972
37.84,94.58,22.69,81.22,1021.08,9.96,49.35,1.897
45.23,62.99,14.46,67.91,1030.08,18.4,618.15,10.905
-1.17,84.32,14.2,60.69,970.7,23.05,450.32,22.355
45.62,72.48,23.78,56.48,985.71,6.44,850.09,5.189
22.7,15.69,2.35,86.09,994.86,9.01,444.27,12.512
10.88,74.91,20.78,82.16,998.33,4.02,751.94,0.248
-0.93,31.13,27.02,12.23,1010.95,17.33,111.55,3.195
21.53,65.72,28.99,84.86,949.16,24.01,146.25,0.431
37.11,37.39,5.97,41.41,1017.15,16.1,153.68,23.735
32.48,99.78,31.41,25.37,951.2,15.5,50.08,0.0
